구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
개방화장실,선암주유소,경기도 과천시 중앙로 534,경기도 과천시 과천동 29-5번지,N,1,2,0,0,0,0,1,0,0,선암주유소,02-503-0077,00:00~24:00,,37.4559519208,127.0105054869,민간,주유소·충전소,수세식,N,,N,N,,,2023-10-17
개방화장실,신라상가,경기도 과천시 별양상가1로 37,경기도 과천시 별양동 1-5번지,N,1,4,1,0,0,0,4,0,0,신라상가,02-503-1188,00:00~24:00,,37.4284258757,126.9937873867,민간,상업시설,수세식,N,,N,N,,,2023-10-17
개방화장실,유니온빌딩,경기도 과천시 별양상가3로 5(별양동),경기도 과천시 별양동 1-20번지,N,7,8,1,0,0,0,8,0,0,유니온빌딩,02-507-3970,00:00~24:00,,37.4266568546,126.9911432514,민간,상업시설,수세식,N,,N,N,,,2023-10-17
공중화장실,인라인스케이트장 야외용화장실,"경기도 이천시 부발읍 중부대로 1696, 이천시종합운동장",경기도 이천시 부발읍 무촌리 52번지 이천시종합운동장,N,2,4,1,0,0,0,3,1,0,체육지원센터,031-644-4312,00:00~24:00,,37.2857923463,127.4966607536,지방자치단체,관광·체육시설,수세식,N,,N,N,,,2023-10-18
공중화장실,장호원 LPG충전소,"경기도 이천시 장호원읍 경충대로 113, 장호원LPG충전소",경기도 이천시 장호원읍 장호원리 327-13번지 장호원LPG충전소,N,1,1,0,0,0,0,1,0,0,장호원 LPG충전소,031-642-4981,연중무휴,2023-04,37.1236264803,127.6152515169,민간,주유소·충전소,수세식,Y,장애인화장실+여자화장실,N,N,,,2023-10-18
공중화장실,장호원 관광 주유소,"경기도 이천시 장호원읍 서동대로 8318, 장호원관광주유소",경기도 이천시 장호원읍 대서리 653-5번지 장호원관광주유소,N,1,1,0,0,0,0,1,0,0,장호원 관광 주유소,,08:00~20:00,,37.1093427002,127.5618919001,민간,주유소·충전소,수세식,N,,N,N,,,2023-10-18
공중화장실,장호원 전통시장,경기도 이천시 장호원읍 서동대로8965번길 36,경기도 이천시 장호원읍 오남리 3-38번지,N,4,3,1,1,0,0,8,1,0,장호원읍 행정복지센터,031-644-8417,00:00~24:00,1988-01,37.1148665750,127.6307601590,지방자치단체,공공용시설,수세식,N,,Y,N,,,2023-10-18
공중화장실,장호원 한식부페(진암주유소),경기도 이천시 장호원읍 서동대로 8773,경기도 이천시 장호원읍 진암리 306-4번지,N,2,6,0,0,0,0,2,0,0,장호원 한식부페(진암주유소),031-643-1729,10:00~21:00,,37.1158610298,127.6101745130,민간,주유소·충전소,수세식,N,,N,N,,,2023-10-18
공중화장실,장호원복숭아축제장화장실,"경기도 이천시 장호원읍 서동대로8759번길 117, 장호원농산물유통센터",경기도 이천시 장호원읍 장호원리 332-4번지 장호원농산물유통센터,N,4,7,1,0,0,0,7,1,0,장호원읍사무소,031-644-8417,00:00~24:00,2023-01,37.1180856137,127.6122376581,지방자치단체,관광·체육시설,수세식,Y,여자화장실+장애인화장실,N,N,,,2023-10-18
공중화장실,장호원읍 행정복지센터,경기도 이천시 장호원읍 서동대로 8844-6,경기도 이천시 장호원읍 진암리 17-21번지,N,6,8,2,0,0,0,8,0,0,장호원읍 행정복지센터,031-644-8402,09:00~18:00,2023-01,37.1149442128,127.6168366995,지방자치단체,공공용시설,수세식,Y,여자화장실,N,N,,,2023-10-18
공중화장실,종합운동장 B구역 1층,"경기도 이천시 부발읍 중부대로 1696, 이천시종합운동장",경기도 이천시 부발읍 무촌리 52번지 이천시종합운동장,N,4,15,2,2,0,0,4,2,0,체육지원센터,031-644-4312,09:00~18:00,2023-01,37.2857923463,127.4966607536,지방자치단체,관광·체육시설,수세식,Y,여자화장실,N,N,,,2023-10-18
공중화장실,종합운동장 D구역 1층,"경기도 이천시 부발읍 중부대로 1696, 이천시종합운동장",경기도 이천시 부발읍 무촌리 52번지 이천시종합운동장,N,3,15,2,2,0,0,15,2,0,체육지원센터,031-644-4312,09:00~18:00,2023-01,37.2857923463,127.4966607536,지방자치단체,관광·체육시설,수세식,Y,여자화장실,Y,N,,,2023-10-18
공중화장실,종합운동장 야외화장실(동),"경기도 이천시 부발읍 중부대로 1696, 이천시종합운동장",경기도 이천시 부발읍 무촌리 52번지 이천시종합운동장,N,3,6,1,1,0,0,6,1,0,체육지원센터,031-644-4312,00:00~24:00,2023-01,37.2857923463,127.4966607536,지방자치단체,관광·체육시설,수세식,N,,N,N,,,2023-10-18
공중화장실,중리동 행정복지센터,경기도 이천시 남천로 31 (중리동),경기도 이천시 중리동 187번지,N,9,4,1,5,0,0,13,1,0,중리동 행정복지센터,031-644-8764,09:00~18:00,,37.2781516232,127.4405533809,지방자치단체,공공용시설,수세식,Y,여자화장실,N,Y,여자화장실,,2023-10-18
공중화장실,증포3지구 제1공원,"경기도 이천시 아리역로38번길 33 (증포동, 한양수자인아파트 3블록)",경기도 이천시 증포동 489번지 한양수자인아파트 3블록,N,2,1,0,0,0,0,3,0,0,산림공원과,031-645-3843,09:00~22:00,,37.2893224424,127.4457116881,지방자치단체,관광·체육시설,수세식,Y,여자화장실,N,N,,,2023-10-18
공중화장실,증포다사랑관,"경기도 이천시 증신로156번길 15, 증포동주민센터 (증포동)",경기도 이천시 증포동 182-5번지 증포동주민센터,N,1,1,0,0,0,0,1,0,0,증포동 행정복지센터,031-644-8745,09:00~18:00,2023-05,37.2903799942,127.4524914245,지방자치단체,공공용시설,수세식,N,,Y,N,,,2023-10-18
공중화장실,증포송정작은도서관 화장실,경기도 이천시 아리역로 34 (증포동),경기도 이천시 증포동 352-5번지,Y,0,0,1,1,1,1,0,1,1,도서관과,031-631-1479,10:00~20:00,1997-07,37.2883221576,127.4462990560,지방자치단체,공공용시설,수세식,N,,Y,N,,,2023-10-18
공중화장실,지하철 분당선 수내역,경기도 성남시 분당구 성남대로 지하 491,성남시 분당구 성남대로 지하 491(수내동 14),N,3,7,1,1,0,0,7,1,0,성남시청 자원순환과,,05시~0시30분,,37.3784485118,127.1142921893,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 분당선 정자역,,성남시 분당구 성남대로 333 (정자동 95-1),N,2,9,1,1,0,0,9,1,0,성남시청 자원순환과,,05시~0시30분,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 분당선 미금역,,성남시 분당구 성남대로 156 (금곡동 222),N,2,4,1,1,0,0,6,1,0,성남시청 자원순환과,,05시~0시30분,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 분당선 오리역,,성남시 분당구 성남대로 55 (구미동 197-1),N,2,2,1,1,0,0,4,1,0,성남시청 자원순환과,,05시~0시30분,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 복정역,서울특별시 송파구 송파대로 지하 6,서울특별시 송파구 송파대로 지하6,N,4,7,1,1,0,0,9,1,0,성남시청 자원순환과,,5시~24시,,37.4710505414,127.1267657390,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 산성역,,성남시 수정구 수정로 B365,N,2,3,1,1,0,0,3,1,0,성남시청 자원순환과,,5시~24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 남한산성입구역,경기도 성남시 수정구 산성대로 지하 445,성남시 수정구 산성대로 지하445,N,2,5,1,1,0,0,4,1,0,성남시청 자원순환과,,5시~24시,,37.4515635241,127.1597973452,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 단대오거리역,,성남시 수정구 산성대로 B365,N,2,4,1,1,0,0,4,1,0,성남시청 자원순환과,,5시~24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 신흥역,,성남시 수정구 산성대로 B280,N,3,5,1,1,0,0,7,1,0,성남시청 자원순환과,,5시~24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,지하철 8호선 수진역,,성남시 수정구 산성대로 B200,N,2,4,1,1,0,0,5,1,0,성남시청 자원순환과,,5시~24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,나래울극장,경기도 성남시 분당구 분당수서로 501,"성남시 분당구 분당수서로 501 (정자동, 한국잡월드)",N,11,12,0,0,0,0,35,0,0,성남시청 자원순환과,,9시-18시,,37.3784854065,127.1063402220,N,N,N,N,N,N,N,N,,2021-12-31
개방화장실,SR프라자빌딩,경기도 성남시 수정구 수정로 106,성남시 수정구 수정로 106 (수진동),N,2,3,0,0,0,0,2,0,0,성남시청 자원순환과,,24시간,,37.4407276083,127.1322295113,N,N,N,N,N,N,N,N,,2021-12-31
개방화장실,써미트빌딩,경기도 성남시 수정구 산성대로 95,성남시 수정구 산성대로 95 (수진동),N,1,1,0,0,0,0,2,0,0,성남시청 자원순환과,,07:00~22:00,,37.4342655232,127.1295821968,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,망덕약수터 입구,,성남시 중원구 금광동 2481-29,N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,24시,,37.4522145423,127.1743158997,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,하대원동 약수터내,,성남시 중원구 하대원동 산34-14,N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,24시,,37.4243618301,127.1421225654,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,율동 감시초소 옆(응달평산),,성남시 분당구 율동 산61,N,1,1,0,0,0,0,0,0,0,성남시청 자원순환과,,24시,,37.3854797844,127.1594057839,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,(주)삼표에너지 야탑주유소,경기도 성남시 분당구 돌마로 910,성남시 분당구 돌마로 910(야탑동),N,2,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-23시,,37.4129299347,127.1442307966,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서현주유소,경기도 성남시 분당구 새마을로 19,성남시 분당구 새마을로 19(서현동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,06시-23시,,37.3840597150,127.1327323776,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,에스케이네트웍스(주) 수내동주유소,경기도 성남시 분당구 불정로 274,성남시 분당구 불정로 274(수내동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-23시,,37.3679475082,127.1283951460,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,주식회사 남경석유,,성남시 분당구 성남시 분당구 새마을로 65 (서현동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-24시,,,,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,sk네트웍스(주) 스타팅광동주유소,경기도 성남시 분당구 대왕판교로644번길 43,성남시 분당구 대왕판교로644번길 43(삼평동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4001174157,127.1114695466,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,한강 S-OIL 주유소,경기도 안성시 죽산면 걸미로 169,경기도 안성시 죽산면 당목리 436-3번지,N,0,0,0,0,0,0,0,0,0,경기도 안성시 일자리경제과,031-678-2693,08:00~20:00,,37.0217423424,127.4398318900,민간,주유소·충전소,수세식,N,N,N,N,N,,2023-10-03
공중화장실,녹박재주유소,경기도 안성시 죽산면 서동대로 6518,경기도 안성시 죽산면 장능리 660-5번지,Y,3,3,0,0,0,0,4,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,37.0687801651,127.3812543655,민간,주유소·충전소,수세식,N,N,N,N,N,,2023-10-03
공중화장실,죽산에너지주유소,경기도 안성시 죽산면 서동대로 6725,경기도 안성시 죽산면 두현리 298-4번지,Y,2,3,0,0,0,0,2,0,0,경기도 안성시 일자리경제과,031-678-2693,05:00~22:00,,37.0726853459,127.4032864179,민간,주유소·충전소,수세식,N,N,N,N,N,,2023-10-03
공중화장실,안성맞춤랜드(아띠화장실),"경기도 안성시 보개면 남사당로 198 (복평리, 관리동)",경기도 안성시 보개면 복평리 303-3번지 관리동,Y,2,2,1,1,0,0,4,1,0,경기도 안성시 일자리경제과,031-678-2672,09:00~18:00,,37.0328699195,127.3077982852,지방자치단체,공공용시설,수세식,N,Y,Y,N,N,,2023-10-03
공중화장실,일죽시장,경기도 안성시 일죽면 금일로 467,경기도 안성시 일죽면 송천리 15-18번지,N,0,0,0,0,0,0,0,0,0,경기도 안성시 일자리경제과,031-678-2433,09:00~21:00,,37.0933655648,127.4784172537,지방자치단체,상업시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,신창주유소,경기도 안성시 고삼면 안성맞춤대로 1838,경기도 안성시 고삼면 대갈리 31-1번지,Y,1,1,0,0,0,0,1,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,37.0740465390,127.2580712214,민간,주유소·충전소,수세식,N,N,N,N,N,,2023-10-03
공중화장실,SK삼죽주유소,경기도 안성시 삼죽면 삼죽로 195,경기도 안성시 삼죽면 용월리 449-1번지,Y,1,1,0,0,0,0,1,0,0,경기도 안성시 일자리경제과,031-678-2693,07:00~22:00,,37.0758212312,127.3821433990,민간,주유소·충전소,수세식,N,N,N,N,N,,2023-10-03
공중화장실,S-OIL 비룡주유소,경기도 안성시 일죽면 죽양대로 530,경기도 안성시 일죽면 방초리 900-7번지,N,0,0,0,0,0,0,2,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,37.1238887777,127.4183848472,지방자치단체,공공용시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,우성주유소,경기도 안성시 죽산면 걸미로 636,경기도 안성시 죽산면 장계리 599-4번지,Y,5,0,0,0,0,0,2,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,37.0516791493,127.4112306784,지방자치단체,공공용시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,농민문화체육센터,경기도 안성시 일죽면 주래본죽로 6,경기도 안성시 일죽면 송천리 산35-9번지,N,4,0,0,0,0,0,4,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,37.0942212831,127.4751536767,지방자치단체,공공용시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,종합운동장,경기도 안성시 보개면 종합운동장로 163,,N,3,0,0,0,0,0,2,0,0,경기도 안성시 일자리경제과,031-678-2693,00:00~24:00,,,,지방자치단체,공공용시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,공도우체국,"경기도 안성시 공도읍 승두길 50 (승두리, 공도우체국)",경기도 안성시 공도읍 승두리 60-56번지 공도우체국,N,1,0,0,0,0,0,1,0,0,경기도 안성시 일자리경제과,000-000-0000,09:00~18:00,,36.9992376439,127.1721853094,공공기관,기타,수거식,N,N,N,N,N,,2023-10-03
공중화장실,국제정구장,경기도 안성시 보개면 종합운동장로 162,경기도 안성시 보개면 양복리 210번지,Y,2,2,0,0,0,0,4,0,0,경기도 안성시 일자리경제과,031-678-6863,06:00~22:00,,37.0132042701,127.3278453904,지방자치단체,관광·체육시설,수세식,N,N,N,N,N,,2023-10-03
공중화장실,석이네가든 옆 주차장,경기도 안성시 금광면 금광리 산45-14,경기도 안성시 금광면 금광리 산45-14,N,1,2,0,0,0,0,3,0,0,경기도 안성시 자원순환과,000-000-0000,00:00~24:00,,36.9913045421,127.3304259218,지방자치단체,공공용시설,수세식,Y,N,N,N,N,,2023-10-03
개방화장실,제일쇼핑,경기도 과천시 별양상가2로 14,경기도 과천시 별양동 1-13번지,N,6,9,0,0,0,0,6,0,0,㈜동은유통,02-503-5101,10:00~20:00,,37.4273318608,126.9930035831,민간,상업시설,수세식,N,,N,N,,,2023-10-17
개방화장실,중앙빌딩,경기도 과천시 새술막길 38,경기도 과천시 중앙동 40-5번지,N,2,4,1,0,0,0,4,0,0,중앙빌딩,02-503-1836,00:00~24:00,,37.4289927411,126.9914552184,민간,상업시설,수세식,N,,N,N,,,2023-10-17
개방화장실,현대빌딩,경기도 과천시 중앙로 131,경기도 과천시 중앙동 40-11번지,N,3,4,1,0,0,0,4,0,0,현대빌딩,,06:00~24:00,,37.4283615586,126.9914029751,민간,상업시설,수세식,N,,N,N,,,2023-10-17
개방화장실,8단지 남서울상가,경기도 과천시 부림로 16,경기도 과천시 부림동 41번지,N,4,4,0,0,0,0,4,0,0,남서울상가,02-502-5246,06:00~22:30,,37.4375565679,126.9979761830,민간,상업시설,수세식,N,,N,N,,,2023-10-17
공중화장실,관고동 행정복지센터,경기도 이천시 설봉로 65 (관고동),경기도 이천시 관고동 38-1번지,N,2,3,1,2,0,0,4,1,0,관고동 행정복지센터,,080:30~21:00,1972-01,37.2823868351,127.4378877741,지방자치단체,공공용시설,수세식,Y,여자화장실,N,N,,2023-12,2023-10-18
공중화장실,관고전통시장 공중화장실,"경기도 이천시 중리천로 15, 관고1통마을회관 (관고동)",경기도 이천시 관고동 11번지 관고1통마을회관,N,1,2,1,0,0,0,2,1,0,일자리정책과,031-644-4177,연중무휴,2023-12,37.2807382073,127.4396940223,지방자치단체,공공용시설,수세식,Y,여자화장실+장애인화장실,Y,Y,여자화장실,,2023-10-18
공중화장실,광신직영 랜드마크 주유소,경기도 이천시 모가면 사실로 878,경기도 이천시 모가면 어농리 61-1번지,N,2,2,0,0,0,0,2,0,0,광신직영 랜드마크 주유소,,06:00~22:00,,37.1900662683,127.4408591099,민간,주유소·충전소,수세식,N,,Y,N,,,2023-10-18
공중화장실,모란시장,경기도 성남시 중원구 둔촌대로69번길 8,성남시 중원구 성남동 4214,N,2,2,0,0,0,0,3,0,0,성남시청 자원순환과,,24시간,,37.4306354573,127.1274977308,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,현대시장공용화장실,경기도 성남시 수정구 제일로 176,성남시 수정구 제일로 176,N,2,2,0,0,0,0,3,0,0,성남시청 자원순환과,,00시-24시,,37.4421045368,127.1315331854,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,양  영어린이공원,,성남시 분당구 서현2동 317-1,N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3733410393,127.1392960960,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,수  련어린이공원,,성남시 분당구 서현2동 314-1,N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3723935663,127.1405136583,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,미  래어린이공원,,성남시 분당구 서현2동 309,N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3710022063,127.1359614882,N,N,N,N,N,N,N,N,,2021-12-31
